dia	mes	ano	chuva
31	1	2023	0.0
30	1	2023	0.0
29	1	2023	0.0
28	1	2023	0.0
27	1	2023	12.9
26	1	2023	1.9
25	1	2023	10.6
24	1	2023	0.0
23	1	2023	0.0
22	1	2023	25.6
21	1	2023	20.0
20	1	2023	99.6
19	1	2023	4.3
18	1	2023	0.0
17	1	2023	0.0
16	1	2023	0.0
15	1	2023	0.0
14	1	2023	0.0
13	1	2023	0.0
12	1	2023	0.0
11	1	2023	0.0
10	1	2023	0.0
9	1	2023	0.0
8	1	2023	0.0
7	1	2023	0.2
6	1	2023	10.1
5	1	2023	9.6
4	1	2023	15.3
3	1	2023	12.0
2	1	2023	0.0
1	1	2023	0.0
31	12	2022	0.0
30	12	2022	0.0
29	12	2022	0.0
28	12	2022	0.0
27	12	2022	0.0
26	12	2022	9.0
25	12	2022	1.9
24	12	2022	8.7
23	12	2022	31.1
22	12	2022	29.9
21	12	2022	29.6
20	12	2022	1.3
19	12	2022	1.5
18	12	2022	17.2
17	12	2022	20.0
16	12	2022	21.0
15	12	2022	107.8
14	12	2022	2.1
13	12	2022	0.0
12	12	2022	0.0
11	12	2022	17.6
10	12	2022	0.5
9	12	2022	62.1
8	12	2022	0.0
7	12	2022	0.0
6	12	2022	0.0
5	12	2022	3.1
4	12	2022	0.3
3	12	2022	33.5
2	12	2022	1.0
1	12	2022	11.3
30	11	2022	48.6
29	11	2022	10.9
28	11	2022	0.6
27	11	2022	20.0
26	11	2022	14.6
25	11	2022	9.8
24	11	2022	19.0
23	11	2022	0.3
22	11	2022	1.0
21	11	2022	0.6
20	11	2022	0.0
19	11	2022	0.0
18	11	2022	0.0
17	11	2022	24.7
16	11	2022	15.8
15	11	2022	6.1
14	11	2022	0.2
13	11	2022	0.0
12	11	2022	0.0
11	11	2022	0.0
10	11	2022	0.0
9	11	2022	0.0
8	11	2022	0.0
7	11	2022	0.0
6	11	2022	0.0
5	11	2022	0.0
4	11	2022	10.7
3	11	2022	34.3
2	11	2022	19.6
1	11	2022	0.0
31	10	2022	0.0
30	10	2022	0.0
29	10	2022	0.0
28	10	2022	0.0
27	10	2022	0.0
26	10	2022	0.0
25	10	2022	0.0
24	10	2022	11.7
23	10	2022	0.0
22	10	2022	0.0
21	10	2022	0.0
20	10	2022	0.0
19	10	2022	0.0
18	10	2022	0.0
17	10	2022	0.0
16	10	2022	0.0
15	10	2022	0.0
14	10	2022	0.0
13	10	2022	0.0
12	10	2022	0.0
11	10	2022	0.0
10	10	2022	0.0
9	10	2022	0.0
8	10	2022	0.0
7	10	2022	0.0
6	10	2022	0.0
5	10	2022	0.0
4	10	2022	1.8
3	10	2022	0.0
2	10	2022	0.0
1	10	2022	0.0
30	9	2022	0.0
29	9	2022	0.0
28	9	2022	0.0
27	9	2022	0.0
26	9	2022	0.0
25	9	2022	0.0
24	9	2022	2.0
23	9	2022	0.0
22	9	2022	0.0
21	9	2022	0.0
20	9	2022	0.0
19	9	2022	0.0
18	9	2022	0.0
17	9	2022	0.0
16	9	2022	0.0
15	9	2022	0.0
14	9	2022	0.0
13	9	2022	0.0
12	9	2022	0.0
11	9	2022	0.0
10	9	2022	0.0
9	9	2022	0.0
8	9	2022	0.0
7	9	2022	0.0
6	9	2022	0.0
5	9	2022	0.0
4	9	2022	0.0
3	9	2022	0.0
2	9	2022	0.0
1	9	2022	0.0
31	8	2022	0.0
30	8	2022	0.0
29	8	2022	0.0
28	8	2022	0.0
27	8	2022	0.0
26	8	2022	0.0
25	8	2022	0.0
24	8	2022	0.0
23	8	2022	0.0
22	8	2022	0.0
21	8	2022	0.0
20	8	2022	0.0
19	8	2022	0.0
18	8	2022	0.0
17	8	2022	0.0
16	8	2022	0.0
15	8	2022	0.0
14	8	2022	0.0
13	8	2022	0.0
12	8	2022	0.0
11	8	2022	0.0
10	8	2022	0.0
9	8	2022	0.0
8	8	2022	0.0
7	8	2022	0.0
6	8	2022	0.0
5	8	2022	0.0
4	8	2022	0.0
3	8	2022	0.0
2	8	2022	0.0
1	8	2022	0.0
31	7	2022	0.0
30	7	2022	0.0
29	7	2022	0.0
28	7	2022	0.0
27	7	2022	0.0
26	7	2022	0.0
25	7	2022	0.0
24	7	2022	0.0
23	7	2022	0.0
22	7	2022	0.0
21	7	2022	0.0
20	7	2022	0.0
19	7	2022	0.0
18	7	2022	0.0
17	7	2022	0.0
16	7	2022	0.0
15	7	2022	0.0
14	7	2022	0.0
13	7	2022	0.0
12	7	2022	0.0
11	7	2022	0.0
10	7	2022	0.0
9	7	2022	1.8
8	7	2022	0.0
7	7	2022	0.0
6	7	2022	0.0
5	7	2022	0.0
4	7	2022	0.0
3	7	2022	0.0
2	7	2022	0.0
1	7	2022	0.0
30	6	2022	0.0
29	6	2022	0.0
28	6	2022	0.0
27	6	2022	0.0
26	6	2022	0.0
25	6	2022	0.0
24	6	2022	0.0
23	6	2022	0.0
22	6	2022	0.0
21	6	2022	0.0
20	6	2022	0.0
19	6	2022	0.0
18	6	2022	0.0
17	6	2022	0.0
16	6	2022	0.0
15	6	2022	0.0
14	6	2022	0.0
13	6	2022	0.0
12	6	2022	0.0
11	6	2022	0.0
10	6	2022	0.0
9	6	2022	0.0
8	6	2022	0.0
7	6	2022	0.0
6	6	2022	0.0
5	6	2022	0.0
4	6	2022	0.0
3	6	2022	0.0
2	6	2022	0.0
1	6	2022	0.0
31	5	2022	0.0
30	5	2022	0.0
29	5	2022	0.0
28	5	2022	0.0
27	5	2022	0.0
26	5	2022	0.0
25	5	2022	0.0
24	5	2022	0.0
23	5	2022	0.0
22	5	2022	0.0
21	5	2022	0.0
20	5	2022	0.0
19	5	2022	0.0
18	5	2022	0.0
17	5	2022	0.0
16	5	2022	0.1
15	5	2022	0.8
14	5	2022	0.0
13	5	2022	0.0
12	5	2022	0.0
11	5	2022	0.0
10	5	2022	0.0
9	5	2022	0.0
8	5	2022	0.0
7	5	2022	0.0
6	5	2022	0.0
5	5	2022	0.0
4	5	2022	0.0
3	5	2022	0.0
2	5	2022	0.0
1	5	2022	0.0
30	4	2022	0.0
29	4	2022	0.0
28	4	2022	0.0
27	4	2022	0.0
26	4	2022	0.0
25	4	2022	0.3
24	4	2022	0.1
23	4	2022	0.0
22	4	2022	0.0
21	4	2022	0.0
20	4	2022	0.0
19	4	2022	0.0
18	4	2022	0.0
17	4	2022	0.0
16	4	2022	0.0
15	4	2022	0.0
14	4	2022	0.0
13	4	2022	0.0
12	4	2022	0.0
11	4	2022	0.0
10	4	2022	0.0
9	4	2022	0.0
8	4	2022	0.0
7	4	2022	0.0
6	4	2022	0.0
5	4	2022	0.0
4	4	2022	0.0
3	4	2022	0.0
2	4	2022	0.0
1	4	2022	0.0
31	3	2022	0.0
30	3	2022	0.0
29	3	2022	0.0
28	3	2022	0.0
27	3	2022	0.0
26	3	2022	0.0
25	3	2022	0.0
24	3	2022	0.0
23	3	2022	0.0
22	3	2022	0.0
21	3	2022	0.0
20	3	2022	0.0
19	3	2022	0.0
18	3	2022	0.0
17	3	2022	0.0
16	3	2022	0.0
15	3	2022	0.0
14	3	2022	0.0
13	3	2022	0.0
12	3	2022	0.0
11	3	2022	0.0
10	3	2022	0.0
9	3	2022	0.0
8	3	2022	0.0
7	3	2022	0.0
6	3	2022	0.0
5	3	2022	0.0
4	3	2022	0.0
3	3	2022	0.0
2	3	2022	0.0
1	3	2022	0.0
28	2	2022	0.0
27	2	2022	0.0
26	2	2022	0.0
25	2	2022	0.0
24	2	2022	0.0
23	2	2022	0.0
22	2	2022	0.0
21	2	2022	1.1
20	2	2022	38.3
19	2	2022	12.5
18	2	2022	10.0
17	2	2022	8.1
16	2	2022	0.0
15	2	2022	0.0
14	2	2022	6.0
13	2	2022	0.0
12	2	2022	0.0
11	2	2022	1.8
10	2	2022	0.8
9	2	2022	5.2
8	2	2022	9.8
7	2	2022	0.0
6	2	2022	10.1
5	2	2022	0.0
4	2	2022	0.0
3	2	2022	0.0
2	2	2022	0.1
1	2	2022	43.6
31	1	2022	11.1
30	1	2022	14.5
29	1	2022	0.5
28	1	2022	0.0
27	1	2022	26.0
26	1	2022	0.0
25	1	2022	0.0
24	1	2022	0.0
23	1	2022	0.0
22	1	2022	0.0
21	1	2022	0.0
20	1	2022	0.0
19	1	2022	0.0
18	1	2022	0.0
17	1	2022	0.0
16	1	2022	0.0
15	1	2022	0.0
14	1	2022	0.0
13	1	2022	0.0
12	1	2022	0.0
11	1	2022	0.0
10	1	2022	2.3
9	1	2022	20.8
8	1	2022	29.9
7	1	2022	10.0
6	1	2022	0.2
5	1	2022	2.1
4	1	2022	20.3
3	1	2022	0.3
2	1	2022	0.0
1	1	2022	0.0
31	12	2021	0.0
30	12	2021	0.3
29	12	2021	0.0
28	12	2021	132.0
27	12	2021	5.7
26	12	2021	10.1
25	12	2021	5.8
24	12	2021	39.0
23	12	2021	7.1
22	12	2021	26.6
21	12	2021	10.8
20	12	2021	105.3
19	12	2021	83.1
18	12	2021	0.0
17	12	2021	0.0
16	12	2021	0.0
15	12	2021	0.0
14	12	2021	0.0
13	12	2021	0.1
12	12	2021	20.6
11	12	2021	0.3
10	12	2021	0.2
9	12	2021	47.8
8	12	2021	43.6
7	12	2021	7.8
6	12	2021	0.0
5	12	2021	0.0
4	12	2021	9.9
3	12	2021	1.9
2	12	2021	0.0
1	12	2021	1.3
30	11	2021	0.2
29	11	2021	1.1
28	11	2021	38.9
27	11	2021	0.0
26	11	2021	0.0
25	11	2021	0.0
24	11	2021	0.0
23	11	2021	0.0
22	11	2021	1.7
21	11	2021	16.0
20	11	2021	10.0
19	11	2021	0.0
18	11	2021	0.0
17	11	2021	0.0
16	11	2021	0.0
15	11	2021	0.0
14	11	2021	0.0
13	11	2021	15.0
12	11	2021	0.1
11	11	2021	0.0
10	11	2021	1.1
9	11	2021	11.3
8	11	2021	0.0
7	11	2021	0.0
6	11	2021	22.1
5	11	2021	20.1
4	11	2021	20.9
3	11	2021	52.0
2	11	2021	13.9
1	11	2021	0.0
31	10	2021	0.0
30	10	2021	0.0
29	10	2021	0.0
28	10	2021	0.0
27	10	2021	0.0
26	10	2021	10.3
25	10	2021	16.7
24	10	2021	2.0
23	10	2021	0.0
22	10	2021	0.0
21	10	2021	51.2
20	10	2021	0.0
19	10	2021	0.0
18	10	2021	0.0
17	10	2021	0.0
16	10	2021	0.0
15	10	2021	2.6
14	10	2021	0.0
13	10	2021	3.8
12	10	2021	24.9
11	10	2021	23.5
10	10	2021	0.0
9	10	2021	0.0
8	10	2021	0.0
7	10	2021	0.0
6	10	2021	0.0
5	10	2021	0.0
4	10	2021	0.0
3	10	2021	0.0
2	10	2021	0.0
1	10	2021	0.0
30	9	2021	0.0
29	9	2021	0.0
28	9	2021	0.0
27	9	2021	0.0
26	9	2021	0.0
25	9	2021	0.0
24	9	2021	0.0
23	9	2021	0.0
22	9	2021	0.0
21	9	2021	0.0
20	9	2021	0.0
19	9	2021	0.0
18	9	2021	0.0
17	9	2021	0.0
16	9	2021	0.0
15	9	2021	0.0
14	9	2021	0.0
13	9	2021	0.0
12	9	2021	0.0
11	9	2021	0.0
10	9	2021	0.0
9	9	2021	0.0
8	9	2021	0.0
7	9	2021	0.0
6	9	2021	0.0
5	9	2021	0.0
4	9	2021	0.0
3	9	2021	0.0
2	9	2021	0.1
1	9	2021	3.9
31	8	2021	0.0
30	8	2021	0.0
29	8	2021	0.0
28	8	2021	0.0
27	8	2021	0.0
26	8	2021	0.0
25	8	2021	0.0
24	8	2021	0.0
23	8	2021	0.0
22	8	2021	0.0
21	8	2021	0.0
20	8	2021	0.0
19	8	2021	0.0
18	8	2021	0.0
17	8	2021	0.0
16	8	2021	0.0
15	8	2021	0.0
14	8	2021	0.0
13	8	2021	0.0
12	8	2021	0.0
11	8	2021	0.0
10	8	2021	0.0
9	8	2021	0.0
8	8	2021	0.0
7	8	2021	0.0
6	8	2021	0.0
5	8	2021	0.0
4	8	2021	0.0
3	8	2021	0.0
2	8	2021	0.0
1	8	2021	0.0
31	7	2021	0.0
30	7	2021	0.0
29	7	2021	0.0
28	7	2021	0.0
27	7	2021	0.0
26	7	2021	0.0
25	7	2021	0.0
24	7	2021	0.0
23	7	2021	0.0
22	7	2021	0.0
21	7	2021	0.2
20	7	2021	0.0
19	7	2021	0.0
18	7	2021	0.0
17	7	2021	0.0
16	7	2021	0.0
15	7	2021	0.0
14	7	2021	0.0
13	7	2021	0.0
12	7	2021	0.0
11	7	2021	0.0
10	7	2021	0.0
9	7	2021	0.0
8	7	2021	0.0
7	7	2021	0.0
6	7	2021	0.0
5	7	2021	0.0
4	7	2021	0.0
3	7	2021	0.0
2	7	2021	0.0
1	7	2021	0.0
30	6	2021	0.0
29	6	2021	0.0
28	6	2021	0.0
27	6	2021	0.0
26	6	2021	0.0
25	6	2021	0.0
24	6	2021	0.0
23	6	2021	0.0
22	6	2021	0.0
21	6	2021	0.0
20	6	2021	0.0
19	6	2021	0.0
18	6	2021	0.0
17	6	2021	0.0
16	6	2021	0.0
15	6	2021	0.0
14	6	2021	0.0
13	6	2021	0.0
12	6	2021	0.0
11	6	2021	0.0
10	6	2021	0.0
9	6	2021	0.0
8	6	2021	0.0
7	6	2021	0.0
6	6	2021	0.0
5	6	2021	0.0
4	6	2021	0.0
3	6	2021	0.0
2	6	2021	0.0
1	6	2021	0.0
31	5	2021	0.0
30	5	2021	0.0
29	5	2021	0.0
28	5	2021	0.0
27	5	2021	0.0
26	5	2021	0.0
25	5	2021	0.0
24	5	2021	0.0
23	5	2021	0.0
22	5	2021	0.0
21	5	2021	0.0
20	5	2021	0.0
19	5	2021	0.0
18	5	2021	0.0
17	5	2021	0.0
16	5	2021	0.0
15	5	2021	0.0
14	5	2021	0.0
13	5	2021	0.0
12	5	2021	0.0
11	5	2021	0.0
10	5	2021	0.0
9	5	2021	0.0
8	5	2021	0.0
7	5	2021	0.0
6	5	2021	0.0
5	5	2021	0.0
4	5	2021	0.0
3	5	2021	0.0
2	5	2021	0.0
1	5	2021	0.0
30	4	2021	0.0
29	4	2021	0.0
28	4	2021	0.0
27	4	2021	0.0
26	4	2021	0.0
25	4	2021	0.0
24	4	2021	0.0
23	4	2021	0.0
22	4	2021	0.0
21	4	2021	0.8
20	4	2021	33.8
19	4	2021	0.0
18	4	2021	0.0
17	4	2021	0.0
16	4	2021	0.0
15	4	2021	0.0
14	4	2021	0.0
13	4	2021	0.0
12	4	2021	0.0
11	4	2021	0.0
10	4	2021	0.0
9	4	2021	0.0
8	4	2021	0.0
7	4	2021	0.0
6	4	2021	0.0
5	4	2021	0.0
4	4	2021	0.0
3	4	2021	0.0
2	4	2021	0.0
1	4	2021	0.0
31	3	2021	0.0
30	3	2021	0.0
29	3	2021	0.0
28	3	2021	0.0
27	3	2021	0.0
26	3	2021	0.0
25	3	2021	6.0
24	3	2021	0.0
23	3	2021	0.0
22	3	2021	0.0
21	3	2021	0.0
20	3	2021	0.0
19	3	2021	0.0
18	3	2021	0.0
17	3	2021	0.0
16	3	2021	0.0
15	3	2021	0.0
14	3	2021	0.0
13	3	2021	0.0
12	3	2021	0.0
11	3	2021	24.8
10	3	2021	0.0
9	3	2021	0.0
8	3	2021	4.1
7	3	2021	0.0
6	3	2021	0.0
5	3	2021	0.0
4	3	2021	0.0
3	3	2021	0.0
2	3	2021	0.0
1	3	2021	0.0
28	2	2021	0.0
27	2	2021	0.0
26	2	2021	35.3
25	2	2021	0.1
24	2	2021	6.0
23	2	2021	0.0
22	2	2021	0.0
21	2	2021	6.0
20	2	2021	0.4
19	2	2021	0.5
18	2	2021	13.0
17	2	2021	0.1
16	2	2021	5.2
15	2	2021	0.0
14	2	2021	0.0
13	2	2021	0.0
12	2	2021	0.0
11	2	2021	0.0
10	2	2021	13.8
9	2	2021	22.1
8	2	2021	48.5
7	2	2021	12.5
6	2	2021	45.2
5	2	2021	7.0
4	2	2021	0.0
3	2	2021	0.0
2	2	2021	0.0
1	2	2021	0.0
31	1	2021	0.0
30	1	2021	0.0
29	1	2021	0.0
28	1	2021	0.0
27	1	2021	0.0
26	1	2021	0.0
25	1	2021	0.0
24	1	2021	0.0
23	1	2021	0.0
22	1	2021	0.0
21	1	2021	0.0
20	1	2021	0.0
19	1	2021	0.0
18	1	2021	0.0
17	1	2021	0.0
16	1	2021	0.0
15	1	2021	0.0
14	1	2021	0.0
13	1	2021	0.0
12	1	2021	0.0
11	1	2021	0.0
10	1	2021	0.0
9	1	2021	0.0
8	1	2021	0.0
7	1	2021	0.0
6	1	2021	0.0
5	1	2021	0.0
4	1	2021	9.7
3	1	2021	0.0
2	1	2021	0.0
1	1	2021	0.0
31	12	2020	0.0
30	12	2020	0.0
29	12	2020	0.0
28	12	2020	0.0
27	12	2020	0.0
26	12	2020	0.0
25	12	2020	0.0
24	12	2020	0.0
23	12	2020	0.0
22	12	2020	0.0
21	12	2020	0.0
20	12	2020	0.0
19	12	2020	0.0
18	12	2020	0.0
17	12	2020	0.0
16	12	2020	0.0
15	12	2020	0.0
14	12	2020	0.0
13	12	2020	0.3
12	12	2020	0.1
11	12	2020	35.0
10	12	2020	1.5
9	12	2020	81.2
8	12	2020	0.0
7	12	2020	0.0
6	12	2020	7.1
5	12	2020	0.6
4	12	2020	0.0
3	12	2020	0.0
2	12	2020	0.0
1	12	2020	0.0
30	11	2020	0.0
29	11	2020	0.0
28	11	2020	0.0
27	11	2020	0.0
26	11	2020	0.0
25	11	2020	0.0
24	11	2020	0.5
23	11	2020	16.3
22	11	2020	0.1
21	11	2020	0.2
20	11	2020	8.4
19	11	2020	34.2
18	11	2020	0.0
17	11	2020	2.4
16	11	2020	0.0
15	11	2020	0.0
14	11	2020	0.0
13	11	2020	0.0
12	11	2020	0.0
11	11	2020	0.0
10	11	2020	0.0
9	11	2020	0.0
8	11	2020	0.0
7	11	2020	0.0
6	11	2020	0.0
5	11	2020	0.0
4	11	2020	0.0
3	11	2020	0.1
2	11	2020	35.4
1	11	2020	21.8
31	10	2020	0.3
30	10	2020	23.2
29	10	2020	50.7
28	10	2020	4.5
27	10	2020	23.7
26	10	2020	80.8
25	10	2020	1.5
24	10	2020	3.8
23	10	2020	0.1
22	10	2020	3.3
21	10	2020	0.0
20	10	2020	0.0
19	10	2020	0.0
18	10	2020	0.0
17	10	2020	0.0
16	10	2020	0.0
15	10	2020	0.0
14	10	2020	0.0
13	10	2020	0.0
12	10	2020	0.0
11	10	2020	0.0
10	10	2020	0.0
9	10	2020	0.0
8	10	2020	0.0
7	10	2020	0.0
6	10	2020	0.0
5	10	2020	0.0
4	10	2020	0.0
3	10	2020	0.0
2	10	2020	0.0
1	10	2020	0.0
30	9	2020	0.0
29	9	2020	0.0
28	9	2020	0.0
27	9	2020	0.0
26	9	2020	0.0
25	9	2020	0.0
24	9	2020	7.7
23	9	2020	0.0
22	9	2020	0.0
21	9	2020	0.0
20	9	2020	0.0
19	9	2020	0.0
18	9	2020	0.0
17	9	2020	0.0
16	9	2020	0.0
15	9	2020	0.0
14	9	2020	0.0
13	9	2020	0.0
12	9	2020	0.0
11	9	2020	0.0
10	9	2020	0.0
9	9	2020	0.0
8	9	2020	0.0
7	9	2020	0.0
6	9	2020	0.0
5	9	2020	0.0
4	9	2020	0.0
3	9	2020	0.0
2	9	2020	0.0
1	9	2020	0.0
31	8	2020	0.0
30	8	2020	0.0
29	8	2020	0.0
28	8	2020	0.0
27	8	2020	0.0
26	8	2020	0.0
25	8	2020	0.0
24	8	2020	0.0
23	8	2020	0.0
22	8	2020	0.0
21	8	2020	0.0
20	8	2020	0.0
19	8	2020	0.0
18	8	2020	0.0
17	8	2020	0.0
16	8	2020	0.0
15	8	2020	0.0
14	8	2020	0.0
13	8	2020	0.0
12	8	2020	0.0
11	8	2020	0.0
10	8	2020	0.1
9	8	2020	0.0
